"","analyte_abbr","analyte_name","S","block","treatment","C_obs","C_obs_standardized"
"9880",7,"EC","ISCO","Block1","ST",0.0108185332873691,-1.59342915282463
"9881",8,"TSS","ISCO","Block1","ST",-211.522891685498,-2.0647558603599
"9882",9,"TDS","ISCO","Block1","ST",97.5359506699676,-1.26688889027337
"9883",1,"NO3","GB","Block1","ST",7.57979144641756,0.601431964439831
"9884",2,"NO2","GB","Block1","ST",0.0872194447936053,0.433767124512603
"9885",3,"TKN","GB","Block1","ST",5.78791696893216,1.03959395922717
"9886",4,"pH","GB","Block1","ST",7.08210229733048,0.799354871498807
"9887",5,"TP","GB","Block1","ST",0.767654279098329,0.634383886678076
"9888",6,"OP","GB","Block1","ST",0.160751400398886,-0.374014360422194
"9889",7,"EC","GB","Block1","ST",0.149866851238378,0.761283239549942
"9890",8,"TSS","GB","Block1","ST",1061.74534390092,0.835175340879187
"9891",9,"TDS","GB","Block1","ST",483.177475822424,0.672973960749573
"9892",1,"NO3","GBH","Block1","ST",6.95547320412061,0.409127771979294
"9893",2,"NO2","GBH","Block1","ST",0.087647344290695,0.444367898586066
"9894",3,"TKN","GBH","Block1","ST",4.08241880337532,0.271545955076978
"9895",4,"pH","GBH","Block1","ST",5.66528757448848,0.280317925747577
"9896",5,"TP","GBH","Block1","ST",0.552262586403938,-0.0238239351458471
"9897",6,"OP","GBH","Block1","ST",0.140248845819697,-0.536470843353523
"9898",7,"EC","GBH","Block1","ST",0.10686038924535,0.0329907258436634
"9899",8,"TSS","GBH","Block1","ST",621.513594659005,-0.167474179247038
"9900",9,"TDS","GBH","Block1","ST",320.417156713254,-0.145746732089972
"9901",1,"NO3","LCS","Block2","ST",4.38104697533898,-0.383853953420306
"9902",2,"NO2","LCS","Block2","ST",0.022083470428933,-1.17991027635131
"9903",3,"TKN","LCS","Block2","ST",1.61637109027773,-0.83900523895808
"9904",4,"pH","LCS","Block2","ST",2.04220373652038,-1.04696526741932
"9905",5,"TP","LCS","Block2","ST",0.40560191492323,-0.471999070941435
"9906",6,"OP","LCS","Block2","ST",0.0972888932705269,-0.876873439092444
"9907",7,"EC","LCS","Block2","ST",0.0620450905708597,-0.725933515109541
"9908",8,"TSS","LCS","Block2","ST",84.5904707387623,-1.39034307380165
"9909",9,"TDS","LCS","Block2","ST",176.553331498077,-0.869413847633745
"9910",1,"NO3","ISCO","Block2","ST",-2.21127329823432,-2.4144382624525
"9911",2,"NO2","ISCO","Block2","ST",-0.0105001979066293,-1.98713746137764
"9912",3,"TKN","ISCO","Block2","ST",-1.71725969347792,-2.34026072063795
"9913",4,"pH","ISCO","Block2","ST",-0.722498312188844,-2.0597882457095
"9914",5,"TP","ISCO","Block2","ST",-0.0307272560367706,-1.80536188369999
"9915",6,"OP","ISCO","Block2","ST",0.0422728561289843,-1.31280506235984
"9916",7,"EC","ISCO","Block2","ST",-0.0244673224831021,-2.19097713530037
"9917",8,"TSS","ISCO","Block2","ST",64.0204996650893,-1.43719219738609
"9918",9,"TDS","ISCO","Block2","ST",-6.67552403871022,-1.79109584220305
"9919",1,"NO3","GB","Block2","ST",5.57907473079605,-0.0148342060381632
"9920",2,"NO2","GB","Block2","ST",0.113387021023106,1.0820421646697
"9921",3,"TKN","GB","Block2","ST",3.54559579150437,0.0297949809768294
"9922",4,"pH","GB","Block2","ST",5.57009320565138,0.24544435077878
"9923",5,"TP","GB","Block2","ST",0.657644905259444,0.298210149293303
"9924",6,"OP","GB","Block2","ST",0.0957616255155481,-0.888975079744587
"9925",7,"EC","GB","Block2","ST",0.136054620943454,0.527380159519523
"9926",8,"TSS","GB","Block2","ST",933.540319715499,0.543182075516936
"9927",9,"TDS","GB","Block2","ST",392.548738472255,0.217091206030135
"9928",1,"NO3","GBH","Block2","ST",6.64652586382206,0.313964977167533
"9929",2,"NO2","GBH","Block2","ST",0.0671715040474288,-0.0629001815576652
"9930",3,"TKN","GBH","Block2","ST",3.30250676278101,-0.0796768713607092
"9931",4,"pH","GBH","Block2","ST",4.07068735979758,-0.303849087612657
"9932",5,"TP","GBH","Block2","ST",0.63469540616887,0.228079590313068
"9933",6,"OP","GBH","Block2","ST",0.1801086211882,-0.220633180695981
"9934",7,"EC","GBH","Block2","ST",0.0925520883121186,-0.209313057602134
"9935",8,"TSS","GBH","Block2","ST",1004.83075298475,0.705549553169538
"9936",9,"TDS","GBH","Block2","ST",323.830410901495,-0.128577302531657
"9937",1,"NO3","LCS","Block1","CT",7.32268876320867,0.522238501035623
"9938",2,"NO2","LCS","Block1","CT",0.0795752765317536,0.244390644113447
"9939",3,"TKN","LCS","Block1","CT",4.3638250531824,0.398273449063549
"9940",4,"pH","LCS","Block1","CT",6.23705327583129,0.489778992551704
"9941",5,"TP","LCS","Block1","CT",0.655616480637867,0.292011558552869
"9942",6,"OP","LCS","Block1","CT",0.256233156103139,0.382556249152771
"9943",7,"EC","LCS","Block1","CT",0.142500403854632,0.636536207741956
"9944",8,"TSS","LCS","Block1","CT",1155.69216606396,1.04914386159892
"9945",9,"TDS","LCS","Block1","CT",450.625428389026,0.50922990461915
"9946",1,"NO3","ISCO","Block1","CT",3.65992080654399,-0.605977185062675
"9947",2,"NO2","ISCO","Block1","CT",0.0578838871061651,-0.292991428555679
"9948",3,"TKN","ISCO","Block1","CT",1.6801023934838,-0.810304709565641
"9949",4,"pH","ISCO","Block1","CT",3.33355623138164,-0.573890246377378
"9950",5,"TP","ISCO","Block1","CT",0.458946761154264,-0.308984450442214
"9951",6,"OP","ISCO","Block1","CT",0.145166481484813,-0.497504879799723
"9952",7,"EC","ISCO","Block1","CT",0.0510352632172724,-0.912379329697034
"9953",8,"TSS","ISCO","Block1","CT",57.0152779608069,-1.45314693529919
"9954",9,"TDS","ISCO","Block1","CT",264.217209205387,-0.428444997938943
"9955",1,"NO3","GB","Block1","CT",12.2273432594208,2.03298343573739
"9956",2,"NO2","GB","Block1","CT",0.145659010701425,1.88154782851773
"9957",3,"TKN","GB","Block1","CT",6.67072316992085,1.43715377747499
"9958",4,"pH","GB","Block1","CT",9.9597540173343,1.8535559152955
"9959",5,"TP","GB","Block1","CT",1.02303837337868,1.41480306776158
"9960",6,"OP","GB","Block1","CT",0.400022584537058,1.52190328690148
"9961",7,"EC","GB","Block1","CT",0.202233850915288,1.64809168792069
"9962",8,"TSS","GB","Block1","CT",1488.70022353629,1.80758613569153
"9963",9,"TDS","GB","Block1","CT",614.407927901611,1.33309239278493
"9964",1,"NO3","GBH","Block1","CT",7.97198163761882,0.722235447183539
"9965",2,"NO2","GBH","Block1","CT",0.0991191297163675,0.728569694437421
"9966",3,"TKN","GBH","Block1","CT",5.90846944781517,1.0938831356516
"9967",4,"pH","GBH","Block1","CT",8.53246903792649,1.33068328806698
"9968",5,"TP","GBH","Block1","CT",1.12375514672066,1.7225798774114
"9969",6,"OP","GBH","Block1","CT",0.312369492036108,0.827364805330381
"9970",7,"EC","GBH","Block1","CT",0.174866957729121,1.18464730056058
"9971",8,"TSS","GBH","Block1","CT",1005.10561601536,0.706175567277379
"9972",9,"TDS","GBH","Block1","CT",615.747135859642,1.33982890739276
"9973",1,"NO3","LCS","Block2","CT",5.94086581745013,0.0966056623572576
"9974",2,"NO2","LCS","Block2","CT",0.077608850665213,0.195674446769944
"9975",3,"TKN","LCS","Block2","CT",1.62424846545061,-0.835457769719087
"9976",4,"pH","LCS","Block2","CT",4.75477802833606,-0.0532388098602542
"9977",5,"TP","LCS","Block2","CT",0.5064431770035,-0.16384184057877
"9978",6,"OP","LCS","Block2","CT",0.172738268959349,-0.279033781286486
"9979",7,"EC","LCS","Block2","CT",0.110140075029837,0.088530532967023
"9980",8,"TSS","LCS","Block2","CT",664.162960972241,-0.0703381440989784
"9981",9,"TDS","LCS","Block2","CT",267.553752232524,-0.411661442623875
"9982",1,"NO3","ISCO","Block2","CT",3.57072604304313,-0.633451197200516
"9983",2,"NO2","ISCO","Block2","CT",0.03430785623773,-0.877063572797639
"9984",3,"TKN","ISCO","Block2","CT",0.686961986463685,-1.25755204342816
"9985",4,"pH","ISCO","Block2","CT",1.97121823807696,-1.07297014703463
"9986",5,"TP","ISCO","Block2","CT",0.190149695465468,-1.13039185435131
"9987",6,"OP","ISCO","Block2","CT",0.0353772395420314,-1.36744399108614
"9988",7,"EC","ISCO","Block2","CT",0.0595438908389977,-0.768290057721546
"9989",8,"TSS","ISCO","Block2","CT",236.966928831396,-1.04329817563563
"9990",9,"TDS","ISCO","Block2","CT",149.837964753572,-1.00379809860006
"9991",1,"NO3","GB","Block2","CT",10.3742584392718,1.46219124073671
"9992",2,"NO2","GB","Block2","CT",0.125020314236944,1.37024515142005
"9993",3,"TKN","GB","Block2","CT",7.73672982442909,1.9172154391881
"9994",4,"pH","GB","Block2","CT",8.44947490733321,1.3002791573335
"9995",5,"TP","GB","Block2","CT",1.15477591990974,1.81737515617387
"9996",6,"OP","GB","Block2","CT",0.331733705030046,0.98080138932179
"9997",7,"EC","GB","Block2","CT",0.165180983807597,1.02062026908462
"9998",8,"TSS","GB","Block2","CT",1140.20138878963,1.01386285238678
"9999",9,"TDS","GB","Block2","CT",610.732491536378,1.31460412842233
"10000",1,"NO3","GBH","Block2","CT",8.7732340475453,0.96903938019225
"10001",2,"NO2","GBH","Block2","CT",0.111631089481838,1.03854074977191
"10002",3,"TKN","GBH","Block2","CT",4.80976535647611,0.599096626028412
"10003",4,"pH","GBH","Block2","CT",6.97105441992558,0.758673510562083
"10004",5,"TP","GBH","Block2","CT",0.760115421693189,0.611346160154805
"10005",6,"OP","GBH","Block2","CT",0.335462128179117,1.01034436697067
"10006",7,"EC","GBH","Block2","CT",0.133773527266784,0.488751000765414
"10007",8,"TSS","GBH","Block2","CT",1154.35689091958,1.04610270660488
"10008",9,"TDS","GBH","Block2","CT",435.601290586697,0.43365514181355
"10009",1,"NO3","LCS","Block1","MT",6.49157588099941,0.266236864644576
"10010",2,"NO2","LCS","Block1","MT",0.0682216656845407,-0.0368834969591633
"10011",3,"TKN","LCS","Block1","MT",5.20440468358434,0.776817103051431
"10012",4,"pH","LCS","Block1","MT",4.77134938853775,-0.0471680455977413
"10013",5,"TP","LCS","Block1","MT",0.51044384314861,-0.151616347031284
"10014",6,"OP","LCS","Block1","MT",0.220763772025033,0.101506813736646
"10015",7,"EC","LCS","Block1","MT",0.107900738682433,0.0506085133005626
"10016",8,"TSS","LCS","Block1","MT",415.135849133211,-0.637509672762661
"10017",9,"TDS","LCS","Block1","MT",345.669695836614,-0.0187208301981996
"10018",1,"NO3","ISCO","Block1","MT",0.85184308601745,-1.47092887448558
"10019",2,"NO2","ISCO","Block1","MT",0.0354309203173256,-0.84924080446352
"10020",3,"TKN","ISCO","Block1","MT",0.988388145608934,-1.12180885436728
"10021",4,"pH","ISCO","Block1","MT",2.13640904778515,-1.01245402452771
"10022",5,"TP","ISCO","Block1","MT",0.350927356252772,-0.639077112445696
"10023",6,"OP","ISCO","Block1","MT",0.0989318606603985,-0.86385502703562
"10024",7,"EC","ISCO","Block1","MT",0.0530989369422608,-0.877432067006952
"10025",8,"TSS","ISCO","Block1","MT",281.074525322033,-0.942840949341944
"10026",9,"TDS","ISCO","Block1","MT",151.787395144609,-0.993992029103956
"10027",1,"NO3","GB","Block1","MT",10.1604625370399,1.39633724906284
"10028",2,"NO2","GB","Block1","MT",0.120313939340938,1.25364950847843
"10029",3,"TKN","GB","Block1","MT",5.67633918726495,0.989346416164566
"10030",4,"pH","GB","Block1","MT",8.29868894176397,1.24504011600407
"10031",5,"TP","GB","Block1","MT",1.06001666221938,1.52780370696055
"10032",6,"OP","GB","Block1","MT",0.458702663014692,1.98686774441777
"10033",7,"EC","GB","Block1","MT",0.189587209039101,1.43392725366788
"10034",8,"TSS","GB","Block1","MT",1408.51934416174,1.62497022857754
"10035",9,"TDS","GB","Block1","MT",569.062879563542,1.1049966898803
"10036",1,"NO3","GBH","Block1","MT",8.11153341497522,0.765220562839012
"10037",2,"NO2","GBH","Block1","MT",0.101046635264563,0.776321680548018
"10038",3,"TKN","GBH","Block1","MT",5.59850649351488,0.954295516492177
"10039",4,"pH","GBH","Block1","MT",6.96846969589552,0.757726620863281
"10040",5,"TP","GBH","Block1","MT",0.720008444275472,0.488784672681316
"10041",6,"OP","GBH","Block1","MT",0.293030686839409,0.674129545586762
"10042",7,"EC","GBH","Block1","MT",0.178148275090404,1.24021473760537
"10043",8,"TSS","GBH","Block1","MT",930.564193707657,0.536403801758317
"10044",9,"TDS","GBH","Block1","MT",549.329162580376,1.00573169378552
"10045",1,"NO3","LCS","Block2","MT",2.31688175147151,-1.01966370490304
"10046",2,"NO2","LCS","Block2","MT",0.0796817388527938,0.247028139647701
"10047",3,"TKN","LCS","Block2","MT",1.03350739548101,-1.10149001116191
"10048",4,"pH","LCS","Block2","MT",3.51405103065963,-0.5077676490957
"10049",5,"TP","LCS","Block2","MT",0.404437667539725,-0.475556853160308
"10050",6,"OP","LCS","Block2","MT",0.140978566714265,-0.530688739977327
"10051",7,"EC","LCS","Block2","MT",0.0585669967779729,-0.78483326072773
"10052",8,"TSS","LCS","Block2","MT",302.583169235238,-0.893853952072262
"10053",9,"TDS","LCS","Block2","MT",305.490061117333,-0.220833350961597
"10054",1,"NO3","ISCO","Block2","MT",0.95922548552222,-1.4378526575465
"10055",2,"NO2","ISCO","Block2","MT",0.00952867535199051,-1.49094253288461
"10056",3,"TKN","ISCO","Block2","MT",0.817707755250568,-1.19867245692619
"10057",4,"pH","ISCO","Block2","MT",0.717610092707586,-1.53221787537289
"10058",5,"TP","ISCO","Block2","MT",0.0966191479238921,-1.4162085318714
"10059",6,"OP","ISCO","Block2","MT",0.0690604987603185,-1.10054730730306
"10060",7,"EC","ISCO","Block2","MT",0.0211682818612839,-1.41816143593255
"10061",8,"TSS","ISCO","Block2","MT",360.419856875852,-0.762128043596983
"10062",9,"TDS","ISCO","Block2","MT",45.8559452594571,-1.52685083964301
"10063",1,"NO3","GB","Block2","MT",8.34933110796377,0.838467650976142
"10064",2,"NO2","GB","Block2","MT",0.0783798655989406,0.214775556201717
"10065",3,"TKN","GB","Block2","MT",6.33849309764275,1.28753846326059
"10066",4,"pH","GB","Block2","MT",7.0894683230666,0.802053346774903
"10067",5,"TP","GB","Block2","MT",0.779707858111801,0.671217990576862
"10068",6,"OP","GB","Block2","MT",0.394680596317816,1.47957487291742
"10069",7,"EC","GB","Block2","MT",0.147588198297689,0.722695413415637
"10070",8,"TSS","GB","Block2","MT",1070.40713884965,0.854903006054937
"10071",9,"TDS","GB","Block2","MT",426.234706120797,0.386539133652383
"10072",1,"NO3","GBH","Block2","MT",6.61267253733688,0.303537384041494
"10073",2,"NO2","GBH","Block2","MT",0.0722540576359819,0.0630149052208055
"10074",3,"TKN","GBH","Block2","MT",3.37104705899398,-0.0488106770877629
"10075",4,"pH","GBH","Block2","MT",5.79012980864132,0.326052721462765
"10076",5,"TP","GBH","Block2","MT",0.7576456540892,0.603798885073311
"10077",6,"OP","GBH","Block2","MT",0.205480833114228,-0.0195909009268729
"10078",7,"EC","GBH","Block2","MT",0.129570069613153,0.417567587879291
"10079",8,"TSS","GBH","Block2","MT",1003.18298542413,0.701796681286083
"10080",9,"TDS","GBH","Block2","MT",429.940691129275,0.405181064501379
"10081",1,"NO3","LCS","Block1","ST",4.01211628984059,-0.497492980349357
"10082",2,"NO2","LCS","Block1","ST",0.0527065425039756,-0.421254866118825
"10083",3,"TKN","LCS","Block1","ST",3.36096797012114,-0.0533496582774061
"10084",4,"pH","LCS","Block1","ST",3.46199906565773,-0.526836404169577
"10085",5,"TP","LCS","Block1","ST",0.555762475726451,-0.0131287477002249
"10086",6,"OP","LCS","Block1","ST",0.144078744888626,-0.506123799022191
"10087",7,"EC","LCS","Block1","ST",0.0863584691057108,-0.31419884201066
"10088",8,"TSS","LCS","Block1","ST",553.846380416542,-0.321589596877221
"10089",9,"TDS","LCS","Block1","ST",217.09717826764,-0.665469259055667
"10090",1,"NO3","ISCO","Block1","ST",0.736724729304814,-1.50638794187333
"10091",2,"NO2","ISCO","Block1","ST",0.0154494969709443,-1.34426020972535
"10092",3,"TKN","ISCO","Block1","ST",-0.0725912810229652,-1.59960657208161
"10093",4,"pH","ISCO","Block1","ST",0.640260059069923,-1.56055434348391
"10094",5,"TP","ISCO","Block1","ST",0.13921245568942,-1.28604915581597
"10095",6,"OP","ISCO","Block1","ST",0.0595470701670202,-1.17592904297488
"10096",7,"EC","ISCO","Block1","ST",0.0259253941810376,-1.33760216347023
"10097",8,"TSS","ISCO","Block1","ST",209.223911258177,-1.10648426638111
"10098",9,"TDS","ISCO","Block1","ST",96.1774777253012,-1.27372231205915
"10099",1,"NO3","GB","Block1","ST",7.49353574023038,0.574863248679722
"10100",2,"NO2","GB","Block1","ST",0.11664087682228,1.16265312689158
"10101",3,"TKN","GB","Block1","ST",5.65890865634132,0.981496812595628
"10102",4,"pH","GB","Block1","ST",6.97379837118406,0.759678731680647
"10103",5,"TP","GB","Block1","ST",0.754374305943303,0.593802088490288
"10104",6,"OP","GB","Block1","ST",0.231400546980442,0.185789630412657
"10105",7,"EC","GB","Block1","ST",0.157807817583392,0.895759457137998
"10106",8,"TSS","GB","Block1","ST",688.693476645918,-0.014468684862985
"10107",9,"TDS","GB","Block1","ST",568.637259612963,1.10285572663612
"10108",1,"NO3","GBH","Block1","ST",6.12358559908209,0.152887503368381
"10109",2,"NO2","GBH","Block1","ST",0.0838939414546463,0.351381167490886
"10110",3,"TKN","GBH","Block1","ST",3.05317368620796,-0.191960646094667
"10111",4,"pH","GBH","Block1","ST",5.68311882311347,0.286850238460054
"10112",5,"TP","GBH","Block1","ST",0.782447340558695,0.679589477665052
"10113",6,"OP","GBH","Block1","ST",0.228399652659354,0.162011386820153
"10114",7,"EC","GBH","Block1","ST",0.133808377026784,0.489341163688301
"10115",8,"TSS","GBH","Block1","ST",906.021003503786,0.480505475654727
"10116",9,"TDS","GBH","Block1","ST",423.9623319979,0.375108585184109
"10117",1,"NO3","LCS","Block2","ST",3.00774300449738,-0.806862754418838
"10118",2,"NO2","LCS","Block2","ST",0.0229010279942239,-1.15965612064268
"10119",3,"TKN","LCS","Block2","ST",1.13476591069697,-1.05588961000906
"10120",4,"pH","LCS","Block2","ST",1.95252905685023,-1.0798167554063
"10121",5,"TP","LCS","Block2","ST",0.083943856954576,-1.45494250324947
"10122",6,"OP","LCS","Block2","ST",0.0992965298661549,-0.860965490691663
"10123",7,"EC","LCS","Block2","ST",0.0317714144880887,-1.23860278925316
"10124",8,"TSS","LCS","Block2","ST",268.185570153188,-0.972196180392918
"10125",9,"TDS","LCS","Block2","ST",67.128772761857,-1.41984377448889
"10126",1,"NO3","ISCO","Block2","ST",0.36075381592718,-1.62219551882276
"10127",2,"NO2","ISCO","Block2","ST",-0.00507136256055112,-1.8526435968669
"10128",3,"TKN","ISCO","Block2","ST",-1.3828530562753,-2.18966521988337
"10129",4,"pH","ISCO","Block2","ST",-0.661877678679124,-2.03758043832359
"10130",5,"TP","ISCO","Block2","ST",0.00615778716923274,-1.69264619052351
"10131",6,"OP","ISCO","Block2","ST",-0.112171057266547,-2.53657524589865
"10132",7,"EC","ISCO","Block2","ST",-0.016818457457386,-2.06144750467226
"10133",8,"TSS","ISCO","Block2","ST",-122.921716905438,-1.86296231519005
"10134",9,"TDS","ISCO","Block2","ST",-29.5304279339686,-1.90606110434017
"10135",1,"NO3","GB","Block2","ST",5.67248208402249,0.013937379373149
"10136",2,"NO2","GB","Block2","ST",0.0867536658620134,0.422227926042946
"10137",3,"TKN","GB","Block2","ST",3.73227728799327,0.11386446500542
"10138",4,"pH","GB","Block2","ST",5.54212036535682,0.235196759928402
"10139",5,"TP","GB","Block2","ST",0.503829165250624,-0.171829906230514
"10140",6,"OP","GB","Block2","ST",0.117112098069948,-0.719799932973839
"10141",7,"EC","GB","Block2","ST",0.115329006183763,0.176402437290485
"10142",8,"TSS","GB","Block2","ST",1156.99996102734,1.0521224291255
"10143",9,"TDS","GB","Block2","ST",433.468031465513,0.422924372819845
"10144",1,"NO3","GBH","Block2","ST",3.94632804602688,-0.517757253027736
"10145",2,"NO2","GBH","Block2","ST",0.0627577234098413,-0.172247099857678
"10146",3,"TKN","GBH","Block2","ST",1.13513654111539,-1.05572270161896
"10147",4,"pH","GBH","Block2","ST",4.27646116038498,-0.228465762432168
"10148",5,"TP","GBH","Block2","ST",0.430677217186098,-0.395372345567043
"10149",6,"OP","GBH","Block2","ST",0.119955107028716,-0.697272728639379
"10150",7,"EC","GBH","Block2","ST",0.0760698411444626,-0.488431512480062
"10151",8,"TSS","GBH","Block2","ST",918.096975540531,0.508009097527867
"10152",9,"TDS","GBH","Block2","ST",281.557925908857,-0.341217326774963
